current_path,project,proposed_path,action
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s2_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s2_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s3_mpp0.88.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s3_mpp0.88.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s3_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s3_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s4_mpp0.88.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s4_mpp0.88.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s4_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_conch/target_tile_embeddings_s4_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/cell_results.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/cell_results.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s0_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s0_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s0_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s0_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s1_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s1_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s1_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s1_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s2_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s2_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s2_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s2_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s3_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s3_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s3_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s3_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s4_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s4_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s4_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/coordinates_s4_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/fold_results.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/fold_results.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s0_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s0_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s0_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s0_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s1_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s1_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s1_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s1_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s2_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s2_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s2_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s2_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s3_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s3_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s3_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s3_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s4_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s4_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s4_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_meta_s4_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s0_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s0_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s0_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s0_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s1_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s1_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s1_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s1_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s2_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s2_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s2_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s2_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s3_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s3_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s3_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s3_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s4_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s4_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s4_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/source_tile_embeddings_s4_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s0_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s0_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s0_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s0_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s1_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s1_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s1_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s1_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s2_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s2_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s2_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s2_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s3_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s3_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s3_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s3_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s4_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s4_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s4_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_meta_s4_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s0_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s0_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s0_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s0_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s1_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s1_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s1_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s1_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s2_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s2_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s2_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s2_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s3_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s3_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s3_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s3_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s4_mpp0.44.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s4_mpp0.44.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s4_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/marker7_virchow/target_tile_embeddings_s4_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/cell_results.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/cell_results.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s0_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s0_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s0_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s0_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s1_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s1_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s1_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s1_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s2_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s2_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s2_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s2_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s3_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s3_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s3_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s3_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s4_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s4_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s4_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/coordinates_s4_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/fold_results.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/fold_results.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s0_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s0_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s0_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s0_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s1_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s1_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s1_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s1_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s2_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s2_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s2_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s2_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s3_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s3_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s3_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s3_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s4_mpp0.88.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s4_mpp0.88.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s4_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/meta_s4_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s0_mpp0.88.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s0_mpp0.88.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s0_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s0_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s1_mpp0.88.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s1_mpp0.88.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s1_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s1_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s2_mpp0.88.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s2_mpp0.88.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s2_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s2_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s3_mpp0.88.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s3_mpp0.88.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s3_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s3_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s4_mpp0.88.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s4_mpp0.88.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s4_mpp1.76.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_conch/tile_embeddings_s4_mpp1.76.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/cell_results.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/cell_results.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s0_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s0_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s0_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s0_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s1_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s1_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s1_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s1_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s2_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s2_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s2_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s2_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s3_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s3_mpp0.44.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s3_mpp1.76.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s3_mpp1.76.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s4_mpp0.44.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/stability_runs/full/nadt_virchow/coordinates_s4_mpp0.44.csv,retain_or_link
